imdb_id,omdb_title,omdb_year,awards_text,omdb_boxoffice,omdb_imdb_rating,omdb_metascore,omdb_imdb_votes,response_ok,error_msg,fetched_at
tt0410097,Hustle & Flow,2005,Won 1 Oscar. 25 wins & 47 nominations total,"$22,202,809",7.3,68,"44,882",True,,2025-10-27T14:14:24.600695
tt0410297,The Lake House,2006,2 wins & 2 nominations total,"$52,330,111",6.8,52,"162,880",True,,2025-10-27T14:14:25.007944
tt0410377,Nim's Island,2008,2 wins & 3 nominations total,"$48,006,762",6.0,55,"37,841",True,,2025-10-27T14:14:25.412750
tt0410454,The Work and the Glory,2004,N/A,"$3,347,647",6.6,N/A,"1,217",True,,2025-10-27T14:14:25.817249
tt0411477,Hellboy II: The Golden Army,2008,Nominated for 1 Oscar. 6 wins & 36 nominations total,"$75,986,503",7.0,78,"295,870",True,,2025-10-27T14:14:26.221504
tt0412080,The World's Fastest Indian,2005,11 wins & 6 nominations total,"$5,128,124",7.8,68,"62,196",True,,2025-10-27T14:14:26.626642
tt0413099,Evan Almighty,2007,2 wins & 11 nominations total,"$100,462,298",5.4,37,"159,979",True,,2025-10-27T14:14:27.039607
tt0413267,Shrek the Third,2007,Nominated for 1 BAFTA Award5 wins & 17 nominations total,"$322,719,944",6.1,58,"352,823",True,,2025-10-27T14:14:27.457897
tt0413300,Spider-Man 3,2007,Nominated for 1 BAFTA Award4 wins & 44 nominations total,"$338,032,318",6.3,59,"683,510",True,,2025-10-27T14:14:27.883852
tt0413895,Charlotte's Web,2006,10 wins & 11 nominations total,"$82,985,708",6.3,68,"48,642",True,,2025-10-27T14:14:28.288076
tt0414853,Barnyard,2006,3 nominations total,"$72,637,803",5.6,42,"35,719",True,,2025-10-27T14:14:28.692750
tt0414982,Final Destination 3,2006,6 nominations total,"$54,098,051",5.9,43,"179,262",True,,2025-10-27T14:14:29.098514
tt0414993,The Fountain,2006,9 wins & 38 nominations total,"$10,144,010",7.1,51,"255,646",True,,2025-10-27T14:14:29.505076
tt0415306,Talladega Nights: The Ballad of Ricky Bobby,2006,8 wins & 9 nominations total,"$148,213,377",6.6,66,"209,231",True,,2025-10-27T14:14:29.906477
tt0416044,Mongol: The Rise of Genghis Khan,2007,Nominated for 1 Oscar. 16 wins & 13 nominations total,"$5,705,761",7.2,74,"50,491",True,,2025-10-27T14:14:30.310051
tt0416212,The Secret Life of Bees,2008,11 wins & 17 nominations total,"$37,770,162",7.2,57,"28,931",True,,2025-10-27T14:14:30.719754
tt0416236,The Spiderwick Chronicles,2008,2 wins & 8 nominations total,"$71,195,053",6.5,62,"106,653",True,,2025-10-27T14:14:31.130774
tt0416320,Match Point,2005,Nominated for 1 Oscar. 12 wins & 32 nominations total,"$23,151,529",7.6,72,"234,862",True,,2025-10-27T14:14:31.548508
tt0416449,300,2006,19 wins & 57 nominations total,"$210,629,101",7.6,52,"897,606",True,,2025-10-27T14:14:31.961164
tt0416891,The Kid & I,2005,N/A,N/A,5.2,37,"1,548",True,,2025-10-27T14:14:32.371215
tt0417001,Must Love Dogs,2005,1 nomination total,"$43,894,863",5.9,46,"33,823",True,,2025-10-27T14:14:32.776453
tt0417148,Snakes on a Plane,2006,4 wins & 8 nominations total,"$34,020,814",5.5,58,"147,486",True,,2025-10-27T14:14:33.196355
tt0417217,Two for the Money,2005,2 nominations total,"$22,991,379",6.2,50,"52,857",True,,2025-10-27T14:14:33.604187
tt0417741,Harry Potter and the Half-Blood Prince,2009,Nominated for 1 Oscar. 9 wins & 39 nominations total,"$302,334,374",7.6,78,"640,319",True,,2025-10-27T14:14:34.007566
tt0418038,Outfoxed: Rupert Murdoch's War on Journalism,2004,N/A,"$461,572",7.5,58,"6,269",True,,2025-10-27T14:14:34.414138
tt0418279,Transformers,2007,Nominated for 3 Oscars. 25 wins & 50 nominations total,"$319,246,193",7.1,61,"703,520",True,,2025-10-27T14:14:34.823553
tt0418647,Dreamer,2005,1 win & 5 nominations,"$32,751,093",6.8,59,"14,275",True,,2025-10-27T14:14:35.227972
tt0418689,Flags of Our Fathers,2006,Nominated for 2 Oscars. 16 wins & 28 nominations total,"$33,602,376",7.1,79,"132,937",True,,2025-10-27T14:14:35.630772
tt0418753,Inside Deep Throat,2005,1 win & 1 nomination,"$691,880",6.7,64,"7,080",True,,2025-10-27T14:14:36.040708
tt0418763,Jarhead,2005,6 wins & 12 nominations total,"$62,658,220",7.0,58,"218,617",True,,2025-10-27T14:14:36.458848
tt0418819,Land of the Dead,2005,2 wins & 17 nominations total,"$20,700,082",6.2,71,"104,003",True,,2025-10-27T14:14:36.864115
tt0419294,The Three Burials of Melquiades Estrada,2005,5 wins & 9 nominations total,"$5,027,684",7.3,77,"42,370",True,,2025-10-27T14:14:37.271890
tt0419706,Doom,2005,3 nominations total,"$28,212,337",5.2,34,"122,448",True,,2025-10-27T14:14:37.675164
tt0419749,Find Me Guilty,2006,1 win & 2 nominations total,"$1,173,643",7.0,65,"37,227",True,,2025-10-27T14:14:38.078605
tt0420223,Stranger Than Fiction,2006,3 wins & 15 nominations total,"$40,660,952",7.5,67,"242,100",True,,2025-10-27T14:14:38.486151
tt0420238,The Tale of Despereaux,2008,1 win & 8 nominations total,"$50,877,145",6.1,53,"40,743",True,,2025-10-27T14:14:38.896340
tt0420291,Keane,2004,2 wins & 6 nominations,"$33,256",6.8,79,"5,885",True,,2025-10-27T14:14:39.303340
tt0420294,The Texas Chainsaw Massacre: The Beginning,2006,6 nominations total,"$39,517,763",5.8,30,"80,765",True,,2025-10-27T14:14:39.712958
tt0420332,Veer-Zaara,2004,30 wins & 42 nominations total,"$2,938,532",7.8,67,"62,790",True,,2025-10-27T14:14:40.120121
tt0420550,Christmas at Maxwell's,2006,N/A,"$12,781",4.4,N/A,127,True,,2025-10-27T14:14:40.522647
tt0421073,Street Kings,2008,1 nomination total,"$26,418,667",6.8,55,"123,844",True,,2025-10-27T14:14:40.931864
tt0421206,Gridiron Gang,2006,N/A,"$38,432,823",7.1,52,"81,845",True,,2025-10-27T14:14:41.342017
tt0421229,Mrs Palfrey at the Claremont,2005,3 wins & 2 nominations total,"$1,720,953",7.6,67,"4,407",True,,2025-10-27T14:14:41.747953
tt0421237,Royal Kill,2009,N/A,"$50,090",2.9,N/A,813,True,,2025-10-27T14:14:42.158306
tt0421239,Red Eye,2005,2 wins & 10 nominations total,"$57,891,803",6.4,71,"160,587",True,,2025-10-27T14:14:42.563123
tt0421715,The Curious Case of Benjamin Button,2008,Won 3 Oscars. 85 wins & 160 nominations total,"$127,509,326",7.8,70,"726,412",True,,2025-10-27T14:14:42.966184
tt0421729,Big Momma's House 2,2006,1 win & 5 nominations total,"$70,165,972",4.8,34,"48,260",True,,2025-10-27T14:14:43.371565
tt0422093,Diary of a Mad Black Woman,2005,13 wins & 13 nominations total,"$50,633,099",5.7,36,"16,677",True,,2025-10-27T14:14:43.773851
tt0422249,First Morning,2003,1 win,"$87,264",6.5,N/A,111,True,,2025-10-27T14:14:44.180714
tt0422720,Marie Antoinette,2006,Won 1 Oscar. 19 wins & 24 nominations total,"$15,962,471",6.5,64,"128,160",True,,2025-10-27T14:14:44.595212
tt0422861,The Oh in Ohio,2006,2 wins & 1 nomination total,"$418,689",5.5,48,"6,647",True,,2025-10-27T14:14:45.001696
tt0423977,Charlie Bartlett,2007,1 win,"$3,951,699",6.9,54,"67,122",True,,2025-10-27T14:14:45.405251
tt0424095,Flushed Away,2006,Nominated for 1 BAFTA Award7 wins & 15 nominations total,"$64,665,672",6.6,74,"146,454",True,,2025-10-27T14:14:45.808977
tt0424345,Clerks II,2006,3 wins & 3 nominations total,"$24,148,068",7.3,65,"143,117",True,,2025-10-27T14:14:46.211145
tt0424938,Karla,2006,N/A,N/A,5.4,N/A,"6,476",True,,2025-10-27T14:14:46.619347
tt0424993,Employee of the Month,2006,2 nominations total,"$28,444,855",5.6,36,"51,956",True,,2025-10-27T14:14:47.032919
tt0425061,Get Smart,2008,3 wins & 6 nominations total,"$130,319,208",6.5,54,"234,647",True,,2025-10-27T14:14:47.434089
tt0425123,Just Like Heaven,2005,1 win & 1 nomination total,"$48,318,130",6.7,47,"123,834",True,,2025-10-27T14:14:47.839482
tt0425253,Mini's First Time,2006,1 win,"$49,034",5.8,45,"8,685",True,,2025-10-27T14:14:48.248898
tt0425413,Run Fatboy Run,2007,3 nominations total,"$6,003,262",6.5,48,"70,630",True,,2025-10-27T14:14:48.731705
tt0425430,The Messengers,2007,1 win & 2 nominations total,"$35,374,833",5.3,34,"41,658",True,,2025-10-27T14:14:49.196210
tt0425598,Dave Chappelle's Block Party,2005,3 wins & 4 nominations total,"$11,718,595",7.2,84,"9,745",True,,2025-10-27T14:14:49.610451
tt0427152,Dinner for Schmucks,2010,1 nomination total,"$73,026,337",5.9,56,"114,014",True,,2025-10-27T14:14:50.022684
tt0427229,Failure to Launch,2006,5 nominations total,"$88,715,192",5.7,47,"92,001",True,,2025-10-27T14:14:50.431306
tt0427392,The Invasion,2007,1 win & 2 nominations total,"$15,074,191",5.9,45,"86,631",True,,2025-10-27T14:14:50.853668
tt0427470,The Lookout,2007,1 win & 11 nominations total,"$4,600,585",6.9,73,"61,334",True,,2025-10-27T14:14:51.259513
tt0427944,Thank You for Smoking,2005,13 wins & 32 nominations total,"$24,793,509",7.5,71,"232,793",True,,2025-10-27T14:14:51.668268
tt0428038,Sweet Land,2005,9 wins & 2 nominations total,"$1,706,325",7.1,75,"4,217",True,,2025-10-27T14:14:52.092022
tt0429277,Zyzzyx Rd,2006,N/A,$30,3.8,N/A,"1,246",True,,2025-10-27T14:14:52.496312
tt0429493,The A-Team,2010,2 wins & 4 nominations total,"$77,222,099",6.7,47,"274,752",True,,2025-10-27T14:14:52.900790
tt0429573,An American Haunting,2005,5 nominations total,"$16,298,046",5.0,38,"27,281",True,,2025-10-27T14:14:53.305211
tt0429589,The Ant Bully,2006,1 win & 4 nominations total,"$28,142,535",5.8,59,"43,403",True,,2025-10-27T14:14:53.720641
tt0429591,Aquamarine,2006,1 win & 5 nominations total,"$18,597,342",5.4,51,"47,262",True,,2025-10-27T14:14:54.149976
tt0430105,Four Brothers,2005,5 wins & 9 nominations total,"$74,494,381",6.8,49,"164,844",True,,2025-10-27T14:14:54.553579
tt0430304,Little Man,2006,6 wins & 15 nominations total,"$58,645,052",4.6,26,"64,203",True,,2025-10-27T14:14:54.964632
tt0430308,Get Rich or Die Tryin',2005,6 wins & 3 nominations total,"$30,985,352",5.5,45,"53,081",True,,2025-10-27T14:14:55.368559
tt0430357,Miami Vice,2006,1 win & 9 nominations total,"$63,450,470",6.1,66,"128,268",True,,2025-10-27T14:14:55.776192
tt0430431,One Night with the King,2006,2 wins total,"$13,395,961",6.0,38,"8,120",True,,2025-10-27T14:14:56.185079
tt0430770,The Women,2008,4 wins & 4 nominations total,"$26,902,075",5.0,27,"23,599",True,,2025-10-27T14:14:56.594943
tt0430922,Role Models,2008,1 win & 4 nominations total,"$67,294,270",6.8,61,"246,652",True,,2025-10-27T14:14:56.998393
tt0431021,The Possession,2012,6 nominations total,"$49,130,154",5.9,45,"65,022",True,,2025-10-27T14:14:57.404715
tt0431091,Going Under,2004,N/A,"$3,917",4.7,37,412,True,,2025-10-27T14:14:57.808828
tt0431155,Issues,2005,N/A,$783,5.6,N/A,115,True,,2025-10-27T14:14:58.211851
tt0431197,The Kingdom,2007,5 nominations total,"$47,536,778",7.0,56,"135,026",True,,2025-10-27T14:14:58.618241
tt0431308,P.S. I Love You,2007,2 wins & 4 nominations total,"$53,706,790",7.0,39,"223,554",True,,2025-10-27T14:14:59.024050
tt0432283,Fantastic Mr. Fox,2009,Nominated for 2 Oscars. 32 wins & 63 nominations total,"$21,002,919",7.9,83,"293,541",True,,2025-10-27T14:14:59.442390
tt0432291,The Fog,2005,2 wins total,"$29,550,869",3.7,27,"39,939",True,,2025-10-27T14:14:59.845285
tt0432348,Saw II,2005,4 wins & 11 nominations total,"$87,039,965",6.6,40,"292,139",True,,2025-10-27T14:15:00.249585
tt0432637,Krrish,2006,22 wins & 18 nominations total,"$1,430,721",6.5,68,"25,787",True,,2025-10-27T14:15:00.656919
tt0433362,Daybreakers,2009,3 wins & 6 nominations total,"$30,101,577",6.4,57,"138,934",True,,2025-10-27T14:15:01.076110
tt0433383,"Good Night, and Good Luck.",2005,Nominated for 6 Oscars. 38 wins & 129 nominations total,"$31,558,003",7.4,80,"103,578",True,,2025-10-27T14:15:01.487570
tt0433386,The Grudge 2,2006,3 nominations total,"$39,143,839",5.1,33,"52,884",True,,2025-10-27T14:15:01.902263
tt0433398,Journey from the Fall,2006,7 wins,"$641,039",7.2,70,944,True,,2025-10-27T14:15:02.324854
tt0433416,The Namesake,2006,5 wins & 8 nominations,"$13,569,248",7.5,82,"22,075",True,,2025-10-27T14:15:02.738624
tt0434139,The Last Kiss,2006,1 win & 4 nominations,"$11,614,790",6.4,57,"42,413",True,,2025-10-27T14:15:03.150852
tt0434215,Flicka,2006,3 nominations total,"$21,000,147",6.0,57,"8,736",True,,2025-10-27T14:15:03.561352
tt0434409,V for Vendetta,2005,7 wins & 29 nominations total,"$70,511,035",8.1,62,"1,228,076",True,,2025-10-27T14:15:03.972770
tt0434424,Undiscovered,2005,3 nominations total,"$1,069,318",4.2,29,"2,970",True,,2025-10-27T14:15:04.386285
tt0435623,Conversations with Other Women,2005,3 wins & 4 nominations,"$379,418",6.9,62,"13,226",True,,2025-10-27T14:15:04.793502
tt0435651,The Giver,2014,3 wins & 6 nominations total,"$45,090,374",6.4,47,"129,351",True,,2025-10-27T14:15:05.198054
tt0435761,Toy Story 3,2010,Won 2 Oscars. 63 wins & 96 nominations total,"$415,004,880",8.3,92,"946,047",True,,2025-10-27T14:15:05.613156
tt0436331,Friends with Money,2006,2 wins & 2 nominations,"$13,368,437",5.8,68,"32,384",True,,2025-10-27T14:15:06.014902
tt0436339,G-Force,2009,1 win & 1 nomination total,"$119,436,770",5.1,41,"51,874",True,,2025-10-27T14:15:06.425423
tt0437086,Alita: Battle Angel,2019,10 wins & 25 nominations total,"$85,838,210",7.3,53,"317,511",True,,2025-10-27T14:15:06.829583
tt0437179,See No Evil,2006,3 nominations total,"$15,032,800",5.1,17,"30,043",True,,2025-10-27T14:15:07.231499
tt0437526,The Last Mistress,2007,2 nominations,"$785,671",6.2,78,"3,852",True,,2025-10-27T14:15:07.639228
tt0437800,Akeelah and the Bee,2006,11 wins & 15 nominations total,"$18,848,430",7.4,72,"22,472",True,,2025-10-27T14:15:08.054150
tt0437863,The Benchwarmers,2006,7 nominations total,"$59,843,754",5.6,25,"56,816",True,,2025-10-27T14:15:08.455915
tt0438097,Ice Age: The Meltdown,2006,8 wins & 16 nominations total,"$195,330,621",6.8,59,"312,022",True,,2025-10-27T14:15:08.860366
tt0438427,Side Effects,2005,N/A,"$2,216",4.9,46,"1,165",True,,2025-10-27T14:15:09.263758
tt0438488,Terminator Salvation,2009,2 wins & 14 nominations total,"$125,322,469",6.5,49,"388,740",True,,2025-10-27T14:15:09.669321
tt0439544,Dirty,2005,N/A,"$274,245",5.5,37,"5,979",True,,2025-10-27T14:15:10.074891
tt0439815,Slither,2006,2 wins & 5 nominations total,"$7,802,450",6.5,69,"93,114",True,,2025-10-27T14:15:10.496552
tt0440963,The Bourne Ultimatum,2007,Won 3 Oscars. 29 wins & 42 nominations total,"$227,471,070",8.0,85,"676,478",True,,2025-10-27T14:15:10.902390
tt0441007,Gracie,2007,1 win & 2 nominations total,"$2,956,339",6.1,52,"4,365",True,,2025-10-27T14:15:11.307443
tt0441773,Kung Fu Panda,2008,Nominated for 1 Oscar. 15 wins & 39 nominations total,"$216,064,546",7.6,74,"561,209",True,,2025-10-27T14:15:11.719548
tt0442933,Beowulf,2007,4 wins & 19 nominations total,"$82,280,579",6.3,59,"178,418",True,,2025-10-27T14:15:12.121893
tt0443272,Lincoln,2012,Won 2 Oscars. 107 wins & 251 nominations total,"$182,207,973",7.3,87,"278,651",True,,2025-10-27T14:15:12.528392
tt0443274,Vantage Point,2008,2 wins & 2 nominations total,"$72,266,306",6.6,40,"155,800",True,,2025-10-27T14:15:12.935291
tt0443295,"Yours, Mine & Ours",2005,2 wins & 5 nominations total,"$53,412,862",5.5,38,"31,236",True,,2025-10-27T14:15:13.342692
tt0443453,Borat,2006,Nominated for 1 Oscar. 20 wins & 34 nominations total,"$128,505,958",7.4,89,"467,655",True,,2025-10-27T14:15:13.745813
tt0443536,Hoodwinked,2005,1 nomination total,"$51,386,611",6.5,45,"70,257",True,,2025-10-27T14:15:14.149566
tt0443543,The Illusionist,2006,Nominated for 1 Oscar. 11 wins & 12 nominations total,"$39,868,642",7.5,68,"398,962",True,,2025-10-27T14:15:14.554780
tt0443649,"10,000 BC",2008,N/A,"$94,784,201",5.1,34,"138,190",True,,2025-10-27T14:15:14.959037
tt0443680,The Assassination of Jesse James by the Coward Robert Ford,2007,Nominated for 2 Oscars. 25 wins & 69 nominations total,"$3,909,149",7.5,68,"199,238",True,,2025-10-27T14:15:15.369913
tt0443701,The X Files: I Want to Believe,2008,N/A,"$20,982,478",5.9,47,"95,694",True,,2025-10-27T14:15:15.784534
tt0443706,Zodiac,2007,3 wins & 71 nominations total,"$33,080,084",7.7,79,"643,487",True,,2025-10-27T14:15:16.188675
tt0445620,Paradise Now,2005,Nominated for 1 Oscar. 15 wins & 17 nominations total,"$1,457,843",7.4,71,"24,691",True,,2025-10-27T14:15:16.596173
tt0445934,Blades of Glory,2007,3 wins & 10 nominations total,"$118,594,548",6.3,64,"182,703",True,,2025-10-27T14:15:17.009104
tt0446013,Pathfinder,2007,1 nomination total,"$10,232,081",5.4,29,"46,982",True,,2025-10-27T14:15:17.413119
tt0446029,Scott Pilgrim vs. the World,2010,18 wins & 66 nominations total,"$33,525,605",7.5,69,"488,434",True,,2025-10-27T14:15:17.820574
tt0448011,Knowing,2009,1 win & 6 nominations total,"$79,957,634",6.2,41,"257,521",True,,2025-10-27T14:15:18.228680
tt0448115,Shazam!,2019,27 nominations total,"$140,480,049",7.0,71,"406,262",True,,2025-10-27T14:15:18.640831
tt0448157,Hancock,2008,4 wins & 14 nominations total,"$227,946,274",6.4,49,"532,305",True,,2025-10-27T14:15:19.067704
tt0448694,Puss in Boots,2011,Nominated for 1 Oscar. 9 wins & 43 nominations total,"$149,260,504",6.6,65,"204,347",True,,2025-10-27T14:15:19.471267
tt0449010,Eragon,2006,1 win & 6 nominations total,"$75,030,163",5.1,38,"133,339",True,,2025-10-27T14:15:19.879486
tt0449059,Little Miss Sunshine,2006,Won 2 Oscars. 73 wins & 112 nominations total,"$59,891,098",7.8,80,"546,052",True,,2025-10-27T14:15:20.288119
tt0449088,Pirates of the Caribbean: At World's End,2007,Nominated for 2 Oscars. 23 wins & 51 nominations total,"$309,420,425",7.1,50,"729,007",True,,2025-10-27T14:15:20.717078
tt0449089,RV,2006,1 win & 2 nominations total,"$71,726,025",5.6,33,"65,283",True,,2025-10-27T14:15:21.121470
tt0450188,La Vie En Rose,2007,Won 2 Oscars. 48 wins & 61 nominations total,"$10,301,706",7.5,66,"92,777",True,,2025-10-27T14:15:21.529526
tt0450259,Blood Diamond,2006,Nominated for 5 Oscars. 8 wins & 32 nominations total,"$57,377,916",8.0,64,"611,511",True,,2025-10-27T14:15:21.942822
tt0450278,Hostel,2005,6 wins & 14 nominations total,"$47,326,473",5.9,55,"199,628",True,,2025-10-27T14:15:22.345875
tt0450314,Punisher: War Zone,2008,1 win & 1 nomination total,"$8,050,977",5.9,30,"70,029",True,,2025-10-27T14:15:22.750796
tt0450334,That Man: Peter Berlin,2005,1 win,"$55,398",7.0,64,429,True,,2025-10-27T14:15:23.158529
tt0450345,The Wicker Man,2006,2 wins & 7 nominations total,"$23,649,127",3.8,36,"72,724",True,,2025-10-27T14:15:23.567315
tt0450385,1408,2007,4 wins & 12 nominations total,"$71,985,628",6.8,64,"309,249",True,,2025-10-27T14:15:23.992540
tt0450405,Cirque du Freak: The Vampire's Assistant,2009,1 win total,"$13,869,515",5.8,43,"49,170",True,,2025-10-27T14:15:24.400117
tt0451069,The Gospel,2005,4 nominations,"$15,778,152",5.1,46,"2,286",True,,2025-10-27T14:15:24.810686
tt0451079,Horton Hears a Who!,2008,1 win & 18 nominations total,"$154,529,439",6.8,71,"156,123",True,,2025-10-27T14:15:25.217159
tt0451279,Wonder Woman,2017,38 wins & 76 nominations total,"$412,845,172",7.3,76,"726,786",True,,2025-10-27T14:15:25.622245
tt0452594,The Break-Up,2006,3 wins & 5 nominations total,"$118,703,275",5.8,46,"143,306",True,,2025-10-27T14:15:26.035097
tt0452608,Death Race,2008,1 win & 5 nominations total,"$36,316,032",6.4,43,"224,973",True,,2025-10-27T14:15:26.475193
tt0452623,Gone Baby Gone,2007,Nominated for 1 Oscar. 33 wins & 32 nominations total,"$20,292,962",7.6,72,"300,257",True,,2025-10-27T14:15:26.879159
tt0452637,Lady in the Water,2006,10 wins & 11 nominations total,"$42,285,169",5.5,36,"107,081",True,,2025-10-27T14:15:27.283652
tt0452694,The Time Traveler's Wife,2009,1 win & 5 nominations total,"$63,414,846",7.1,47,"163,485",True,,2025-10-27T14:15:27.694980
tt0452702,Vacancy,2007,1 win & 2 nominations total,"$19,363,565",6.2,54,"110,819",True,,2025-10-27T14:15:28.131518
tt0453467,Deja Vu,2006,1 win & 6 nominations total,"$64,038,616",7.1,59,"340,011",True,,2025-10-27T14:15:28.539227
tt0453494,Hoot,2006,1 win & 5 nominations total,"$8,117,637",5.5,46,"9,015",True,,2025-10-27T14:15:28.943278
tt0453556,TMNT,2007,3 nominations total,"$54,149,098",6.2,41,"71,236",True,,2025-10-27T14:15:29.346474
tt0453562,42,2013,3 wins & 21 nominations total,"$95,059,709",7.5,62,"106,903",True,,2025-10-27T14:15:29.755292
tt0454792,Bubble,2005,1 nomination total,"$145,626",6.5,63,"8,605",True,,2025-10-27T14:15:30.162524
tt0454824,Flyboys,2006,2 wins & 3 nominations total,"$13,090,630",6.5,47,"45,846",True,,2025-10-27T14:15:30.568588
tt0454841,The Hills Have Eyes,2006,2 wins & 13 nominations total,"$41,778,863",6.4,52,"191,132",True,,2025-10-27T14:15:30.985023
tt0454848,Inside Man,2006,5 wins & 12 nominations total,"$88,513,495",7.6,76,"417,398",True,,2025-10-27T14:15:31.390098
tt0454876,Life of Pi,2012,Won 4 Oscars. 81 wins & 134 nominations total,"$124,987,023",7.9,79,"691,367",True,,2025-10-27T14:15:31.795164
tt0454879,Journey to the End of the Night,2006,N/A,N/A,5.7,N/A,"2,776",True,,2025-10-27T14:15:32.234639
tt0454919,Pulse,2006,1 nomination total,"$20,264,436",4.7,29,"31,712",True,,2025-10-27T14:15:32.639864
tt0454921,The Pursuit of Happyness,2006,Nominated for 1 Oscar. 12 wins & 26 nominations total,"$163,566,459",8.0,64,"601,035",True,,2025-10-27T14:15:33.045165
tt0454945,She's the Man,2006,2 wins & 5 nominations total,"$33,741,133",6.4,45,"186,946",True,,2025-10-27T14:15:34.143457
tt0454970,Turistas,2006,1 win & 1 nomination total,"$7,027,762",5.4,36,"41,983",True,,2025-10-27T14:15:34.558825
tt0455326,Aqua Teen Hunger Force Colon Movie Film for Theaters,2007,N/A,"$5,520,368",6.7,54,"14,640",True,,2025-10-27T14:15:34.968955
tt0455407,The Crazies,2010,11 nominations total,"$39,123,589",6.5,56,"135,182",True,,2025-10-27T14:15:35.370483
tt0455538,How to Lose Friends & Alienate People,2008,N/A,"$2,778,752",6.4,35,"71,701",True,,2025-10-27T14:15:35.775559
tt0455590,The Last King of Scotland,2006,Won 1 Oscar. 49 wins & 32 nominations total,"$17,606,684",7.6,74,"203,023",True,,2025-10-27T14:15:36.182682
tt0455612,Madea's Family Reunion,2006,7 nominations total,"$63,318,000",5.3,45,"12,384",True,,2025-10-27T14:15:36.591043
tt0455760,Dead Silence,2007,N/A,"$16,809,076",6.1,34,"106,735",True,,2025-10-27T14:15:36.996507
tt0455824,Australia,2008,Nominated for 1 Oscar. 12 wins & 37 nominations total,"$49,554,002",6.6,53,"132,196",True,,2025-10-27T14:15:37.402544
tt0455857,When a Stranger Calls,2006,3 nominations total,"$47,860,214",5.1,27,"49,587",True,,2025-10-27T14:15:37.820868
tt0455944,The Equalizer,2014,1 win & 9 nominations total,"$101,530,738",7.3,57,"455,171",True,,2025-10-27T14:15:38.227418
tt0455967,John Tucker Must Die,2006,2 wins & 2 nominations total,"$41,011,711",5.7,41,"91,148",True,,2025-10-27T14:15:38.636584
tt0457303,Church Ball,2006,N/A,"$464,991",4.2,N/A,520,True,,2025-10-27T14:15:39.053135
tt0457400,Land of the Lost,2009,2 wins & 9 nominations total,"$49,438,370",5.3,32,"78,326",True,,2025-10-27T14:15:39.459021
tt0457430,Pan's Labyrinth,2006,Won 3 Oscars. 109 wins & 115 nominations total,"$37,646,380",8.2,98,"731,539",True,,2025-10-27T14:15:39.864309
tt0457452,The Reception,2005,1 win & 1 nomination,"$18,389",5.9,64,197,True,,2025-10-27T14:15:40.268536
tt0457510,Nacho Libre,2006,1 win & 11 nominations total,"$80,197,993",5.9,52,"99,436",True,,2025-10-27T14:15:40.673222
tt0457530,The Work and the Glory II: American Zion,2005,N/A,"$2,025,032",6.1,N/A,803,True,,2025-10-27T14:15:41.079896
tt0457939,The Holiday,2006,2 wins & 12 nominations total,"$63,224,849",7.0,52,"351,354",True,,2025-10-27T14:15:41.488273
tt0458339,Captain America: The First Avenger,2011,4 wins & 50 nominations total,"$176,654,505",6.9,66,"948,390",True,,2025-10-27T14:15:41.903812
tt0458352,The Devil Wears Prada,2006,Nominated for 2 Oscars. 21 wins & 53 nominations total,"$124,740,460",7.0,62,"509,456",True,,2025-10-27T14:15:42.325771
tt0458525,X-Men Origins: Wolverine,2009,3 wins & 21 nominations total,"$179,883,157",6.5,40,"560,978",True,,2025-10-27T14:15:42.730742
tt0460611,The Work and the Glory III: A House Divided,2006,N/A,"$1,325,092",6.2,N/A,505,True,,2025-10-27T14:15:43.135597
tt0460975,Unidentified,2006,N/A,"$224,099",3.4,N/A,751,True,,2025-10-27T14:15:43.541186
tt0461770,Enchanted,2007,Nominated for 3 Oscars. 12 wins & 51 nominations total,"$127,807,262",7.1,75,"225,315",True,,2025-10-27T14:15:43.973821
tt0462200,Black Snake Moan,2006,1 win & 7 nominations total,"$9,396,870",6.9,52,"68,178",True,,2025-10-27T14:15:44.378684
tt0462229,Code Name: The Cleaner,2007,2 nominations,"$8,135,024",4.6,33,"12,271",True,,2025-10-27T14:15:44.781775
tt0462322,Grindhouse,2007,10 wins & 22 nominations total,"$25,037,897",7.5,77,"194,281",True,,2025-10-27T14:15:45.211279
tt0462338,The Hoax,2006,1 win & 3 nominations,"$7,164,995",6.7,70,"17,321",True,,2025-10-27T14:15:45.627279
tt0462465,Outlander,2008,3 nominations total,"$166,003",6.2,40,"80,445",True,,2025-10-27T14:15:46.030959
tt0462499,Rambo,2008,1 win & 1 nomination total,"$42,754,105",7.0,46,"253,425",True,,2025-10-27T14:15:46.438074
tt0462519,School for Scoundrels,2006,2 nominations total,"$17,807,569",5.9,44,"31,413",True,,2025-10-27T14:15:46.844332
tt0462538,The Simpsons Movie,2007,Won 1 BAFTA Award5 wins & 34 nominations total,"$183,135,014",7.3,80,"359,193",True,,2025-10-27T14:15:47.287611
tt0462590,Step Up,2006,1 win & 3 nominations total,"$65,328,121",6.5,48,"132,003",True,,2025-10-27T14:15:47.702123
tt0463034,"You, Me and Dupree",2006,3 wins & 2 nominations total,"$75,628,110",5.6,46,"86,195",True,,2025-10-27T14:15:48.122830
tt0463998,Freedom Writers,2007,2 wins & 1 nomination total,"$36,605,602",7.6,64,"89,516",True,,2025-10-27T14:15:48.529360
